20,162.91,156.896,538.093,152.509,50.751,667.435,85.96,26.23,343.023,161.568,308.89,932.67,566.19,232.77,726.927,557.219,229.329,120.091,,p
21,29.443,18.756,29.151,14.561,29.124,14.012,28.037,22.941,13.08,96.235,339.21,10.718,16.128,15.284,22.331,10.508,24.494,16.543,,p
22,49.355,10.855,39.677,36.908,15.968,268.302,38.123,11.545,58.406,32.88,11.97,78.169,11.234,29.993,17.93,13.867,45.247,346.88,,p
23,927.633,907.939,96.51,187.863,310.14,463.416,206.244,664.46,451.335,689.865,93.28,602.938,637.283,660.291,487.72,429.797,428.075,189.145,,n
24,21.445,53.464,30.312,128.63,38.715,98.717,12.732,782.41,14.68,844.957,14.917,200.73,102.876,787.71,34.68,272.86,813.515,134.731,,p
25,153.985,101.421,99.901,134.919,168.508,87.362,65.452,103.775,110.422,78.591,72.712,71.816,226.199,111.426,58.43,104.094,115.779,82.158,,p
26,24.731,11.307,33.456,257.102,21.676,13.027,16.367,66.52,832.56,891.016,14.108,115.12,111.581,847.629,43.09,457.78,816.839,92.128,,p
27,11.094,36.583,205.679,35.503,11.269,258.74,76.46,575.92,51.918,149.786,157.942,290.792,129.033,135.233,598.34,32.661,61.037,76.62,,p
28,463.565,375.987,334.386,581.091,11.505,938.03,796.092,741.775,704.48,571.847,756.601,337.14,259.197,831.913,939.139,102.97,718.262,822.071,,p
29,229.225,285.849,299.851,450.982,42.048,23.682,26.468,39.162,456.52,280.758,658.65,853.283,318.381,136.22,33.61,71.96,996.372,455.671,,p
30,580.922,412.048,446.163,412.961,195.758,281.731,801.474,13.56,666.55,555.602,34.59,573.24,427.974,94.28,894.517,714.878,741.342,601.149,,p
31,29.948,15.849,12.502,20.489,30.959,26.032,15.464,17.648,10.77,15.644,18.476,13.906,14.667,405.48,48.354,13.909,48.877,18.704,,p
32,52.027,156.265,135.909,98.736,36.313,20.08,58.629,46.407,172.83,21.064,302.436,40.493,121.144,40.399,190.088,474.91,102.805,32.488,,p
33,86.385,24.522,27.719,15.947,37.363,66.718,47.402,95.607,10.29,48.813,10.191,54.302,26.347,15.361,11.101,11.21,29.988,57.546,,p
34,17.117,12.652,48.174,20.397,10.605,66.734,37.715,16.339,12.396,18.84,49.204,42.055,13.97,14.826,49.799,18.784,19.8,14.165,,p
35,462.665,414.924,584.42,372.595,338.84,990.416,220.27,806.897,742.875,873.732,848.797,885.352,489.984,776.893,898.817,824.563,518.774,739.24,,p
36,97.21,33.617,48.58,49.251,20.85,24.116,31.673,35.695,124.71,45.74,25.18,183.47,375.801,398.93,742.27,240.17,287.56,270.522,,p
37,383.162,29.403,186.916,25.338,55.991,198.492,8.37,935.66,199.87,578.21,884.37,202.24,442.105,764.84,808.19,997.57,672.198,377.54,,p
38,116.537,135.429,115.889,210.349,205.21,80.694,52.697,138.74,92.951,71.85,115.911,126.192,142.688,99.964,123.777,119.41,142.347,128.177,,n
39,116.537,135.429,115.889,210.349,205.21,80.694,52.697,138.74,92.951,71.85,115.911,126.192,142.688,99.964,123.777,119.41,142.347,128.177,,n
40,6.385,24.522,27.719,15.947,37.363,66.718,47.402,95.607,10.29,48.813,10.191,54.302,26.347,15.361,11.101,11.21,29.988,57.546,,p
41,362.118,531.636,349.821,377.206,467.23,551.99,121.42,714.054,272.864,340.98,612.48,722.785,218.573,403.767,444.39,583.823,334.712,335.262,,p
42,305.782,266.498,584.791,208.013,92.464,368.748,261.641,628.16,770.299,923.952,448.11,228.42,308.267,508.978,538.573,734.96,371.668,351.984,,p
43,97.56,54.701,194.58,336.47,35.183,829.38,467.181,510.209,85.056,21.241,69.457,199.534,67.908,24.175,15.937,803.614,32.098,135.189,,p
44,244.735,328.692,233.449,989.69,211.555,325.294,240.272,653.714,382.48,143.72,30.13,996.546,491.926,32.38,319.62,636.25,176.63,675.355,,p
45,217.389,40.332,511.408,592.695,42.546,374.78,310.41,388.71,699.93,386.59,523.05,814.81,248.876,907.45,321.79,832.41,83.07,341.24,,p
46,15.863,31.917,34.41,15.605,28.599,30.625,26.612,25.404,26.316,115.797,26.116,235.29,22.185,18.281,596.318,365.92,21.181,34.564,,p
47,377.56,245.558,291.725,439.894,136.531,173.486,155.276,611.278,538.12,579.11,820.71,889.753,898.78,867.271,831.688,213.29,930.55,662.22,,p
48,63.09,64.518,14.421,96.446,17.019,14.585,396.34,250.067,11.599,882.78,73.37,70.006,18.88,36.109,848.617,74.644,199.559,26.332,,p
49,315.933,315.91,240.645,257.59,258.778,301.88,874.02,798.68,293.313,255.296,408.33,327.56,255.941,285.694,365.259,351.428,265.547,259.505,,p
50,87.072,14.093,125.955,117.681,85.134,307.71,468.59,293.63,105.913,49.411,146.37,144.096,113.49,83.213,100.364,172.062,150.008,131.601,,p
51,608.58,412.214,440.515,349.581,778.277,451.298,118.42,411.15,390.029,440.249,771.675,874.351,314.013,587.315,668.344,716.295,428.171,389.603,,p
52,150.15,964.872,925.584,959.377,863.958,646.48,333.58,864.416,262.96,955.54,61.83,638.11,5.14,125.74,356.25,924.407,79.55,535.62,,n
53,243.49,971.535,736.16,293.36,23.32,443.96,875.06,520.65,304.18,869.564,938.941,916.205,460.07,830.984,142.68,818.615,313.71,131.21,,n
54,125.562,64.868,110.588,180.722,100.127,164.71,925.04,216.38,193.259,103.597,264.586,222.466,80.823,194.982,140.943,253.401,192.168,126.983,,p
55,400.575,230.466,261.753,193.794,274.64,151.65,392.07,702.42,283.73,312.476,426.156,590.431,204.286,199.366,441.826,441.238,276.016,195.633,,p
56,206.28,251.017,268.912,376.47,295.508,452.78,328.76,293.27,283.431,190.65,215.753,261.363,254.891,256.679,315.799,505.919,322.218,309.535,,p
57,224.195,120.346,379.671,494.804,18.664,676.852,709.422,543.751,340.15,831.831,8.14,488.074,762.946,631.035,563.71,35.68,217.92,20.012,,p
58,386.883,349.47,594.695,562.476,183.111,48.01,492.73,424.16,421.58,889.082,955.73,666.212,463.271,226.72,541.489,753.04,27.73,903.727,,p
59,290.368,224.318,249.219,262.432,125.807,201.495,742.77,417.246,643.643,327.51,409.76,24.43,350.047,49.86,768.96,338.96,812.472,340.92,,p
60,132.639,32.547,115.066,549.976,545.988,830.594,159.86,547.797,882.63,700.697,58.83,653.65,247.242,707.694,295.473,510.81,70.87,357.38,,p
61,502.188,727.002,274.416,491.329,645.357,331.21,696.46,395.77,675.15,465.43,238.54,517.466,604.628,279.47,690.291,920.03,859.203,802.628,,p
62,125.74,342.08,183.397,323.369,438.29,483.937,798.152,846.826,449.66,534.28,914.05,695.72,979.047,134.24,876.246,308.83,547.68,901.42,,p
63,140.57,73.07,74.778,103.071,169.93,190.068,124.215,130.553,182.115,119.802,158.52,75.792,142.113,186.51,785.71,105.208,112.68,801.56,,p
64,299.844,48.832,249.664,139.621,63.677,737.77,510.767,424.746,253.166,179.74,561.01,15.831,243.342,543.02,550.92,29.068,382.85,775.18,,p
65,236.044,117.152,952.338,345.645,244.624,391.038,52.82,152.44,573.311,636.91,818.53,276.53,208.555,264.17,924.41,869.25,548.403,820.472,,n
66,364.466,60.399,136.354,350.857,80.421,159.734,198.039,292.133,64.72,300.67,257.49,973.019,283.333,15.53,220.51,959.96,736.581,763.53,,p
67,336.596,651.096,571.01,594.705,768.093,400.92,884.12,635.46,884.678,148.95,920.533,490.276,559.348,30.05,960.549,843.731,599.489,604.968,,p
68,540.833,72.765,267.197,489.653,218.991,70.91,884.76,152.16,701.982,262.264,573.941,423.709,203.893,291.558,377.47,771.031,477.505,568.254,,p
69,546.982,267.231,504.725,601.966,489.502,320.902,715.458,857.412,210.16,216.45,445.17,721.82,465.29,386.06,330.21,570.83,458.52,201.64,,p
70,185.524,20.964,227.116,523.909,72.736,57.393,147.679,121.91,6.57,548.49,67.764,961.44,305.666,603.66,365.61,792.56,257.64,754.848,,p
71,223.29,222.148,393.907,198.438,167.014,260.659,315.06,324.352,724.624,446.43,942.89,969.73,301.061,321.676,557.247,255.42,776.192,528.553,,p
72,784.754,916.22,792.61,592.68,152.877,915.15,276.55,825.75,576.53,761.364,925.897,154.89,934.68,628.91,485.99,352.633,13.31,66.39,,p
73,329.207,42.211,30.565,32.527,54.739,56.993,44.329,86.451,21.197,704.28,895.04,898.493,66.881,53.957,895.94,617.32,204.021,76.685,,p
74,669.084,432.742,302.797,411.586,144.586,319.294,503.328,388.538,67.42,932.284,155.91,351.61,887.869,398.32,6.69,417.76,110.77,993.463,,p
75,302.91,965.68,570.52,421.77,278.968,618.782,194.74,439.172,793.51,769.619,206.21,699.926,315.31,907.238,51.75,201.763,30.23,464.917,,n
76,685.165,229.044,217.816,103.409,37.701,182.97,773.073,411.783,309.61,207.42,585.46,790.38,286.995,9.54,219.33,818.77,592.92,341.475,,p
77,138.62,23.323,544.531,193.277,34.4,404.91,993.67,930.343,821.21,493.41,844.27,999.44,363.832,458.398,431.14,381.51,500.371,648.18,,p
78,522.875,619.459,679.198,761.621,545.899,708.421,324.31,502.359,566.08,453.37,89.41,966.55,878.543,899.18,379.24,368.79,62.81,921.352,,p
79,138.62,23.323,544.531,193.277,34.4,404.91,993.67,930.343,821.21,493.41,844.27,999.44,363.832,458.398,431.14,381.51,500.371,648.18,,p
80,138.62,23.323,544.531,193.277,34.4,404.91,993.67,930.343,821.21,493.41,844.27,999.44,363.832,458.398,431.14,381.51,500.371,648.18,,p
81,651.546,281.09,278.33,984.596,750.946,371.55,70.22,334.96,541.77,34.46,681.62,609.52,531.55,83.16,729.71,877.98,817.11,117.44,,n
82,302.667,54.54,278.999,81.516,398.926,627.917,707.22,497.77,284.302,973.87,170.17,372.62,278.979,284.32,93.79,924.958,287.891,869.834,,p
83,307.738,88.324,361.637,872.464,40.002,266.62,153.25,94.29,411.82,754.98,243.76,302.109,596.386,285.95,389.69,29.34,32.23,518.81,,n
84,306.829,49.432,999.35,74.594,56.731,43.547,22.474,44.064,273.17,644.831,73.249,452.57,458.706,413.217,941.76,65.79,184.01,126.15,,n
85,142.83,545.068,528.22,284.89,991.476,431.39,275.55,645.98,825.88,770.86,857.47,614.39,899.029,45.51,645.02,829.62,162.31,525.05,,n
86,32.36,527.98,331.84,945.037,724.09,150.23,682.78,568.11,195.88,902.96,590.125,408.08,344.86,29.58,879.129,754.09,881.85,507.14,,n
87,549.556,67.513,37.278,503.71,81.61,904.63,671.67,499.64,494.38,25.982,22.548,55.72,948.84,852.13,33.328,564.17,361.332,20.013,,p
88,552.24,90.41,279.82,278.54,378.83,147.36,41.76,57.15,408.16,932.26,394.01,180.45,653.37,884.43,826.51,330.17,344.22,699.66,,p
89,981.884,669.838,937.035,723.457,119.29,910.831,392.75,817.21,707.96,285.85,686.65,950.37,379.171,102.07,422.63,664.18,865.906,882.971,,n
90,544.304,223.36,732.543,437.665,302.003,391.41,119.08,680.65,570.909,121.78,430.71,115.61,819.821,23.54,231.64,748.28,664.165,226.422,,p
91,93.91,66.98,368.46,333.61,614.53,513.42,625.47,82.63,177.28,937.81,654.09,260.81,606.246,612.36,565.64,771.21,274.35,868.05,,p
92,349.033,829.702,742.029,324.21,659.703,948.272,359.15,205.22,312.21,33.04,823.42,4.45,711.691,772.65,695.53,750.19,621.79,235.22,,p
93,584.855,292.515,834.926,608.056,109.541,652.78,85.45,60.05,524.11,328.77,925.61,738.85,552.682,346.45,934.12,728.52,95.84,10.59,,p
94,301.55,499.61,687.67,3.85,521.75,770.77,589.91,514.42,625.91,735.61,333.37,625.72,282.24,323.79,611.92,643.47,20.66,903.04,,p
95,311.01,154.53,203.32,194.19,924.279,368.02,346.26,41.58,867.022,888.771,984.321,184.86,232.57,44.26,104.27,582.865,84.48,659.22,,p
96,281.81,84.89,302.14,795.26,759.029,483.15,394.89,63.38,68.99,510.17,113.47,620.33,577.86,538.45,61.14,604.83,793.49,174.63,,n
97,733.857,532.613,413.29,587.174,830.798,705.826,527.62,645.06,672.98,403.87,179.56,29.52,563.733,349.14,106.15,586.46,153.71,2.63,,n
98,202.43,791.134,162.38,895.419,895.42,122.39,184.75,347.39,207.34,70.88,456.32,341.65,936.11,157.48,753.16,649.71,253.15,246.47,,p
99,647.657,753.131,874.64,285.12,173.21,71.92,43.78,220.38,384.46,157.98,369.56,426.756,822.763,309.53,138.61,238.45,849.527,75.04,,n
100,921.069,413.773,823.658,133.56,509.326,652.598,225.34,145.46,374.13,396.94,701.17,503.875,510.53,781.45,875.41,916.02,500.39,322.455,,n
101,652.91,395.67,183.33,443.36,393.93,437.93,791.32,887.27,892.52,464.08,873.23,955.81,97.66,303.32,443.91,696.16,677.34,510.4,,p
102,112.11,147.617,855.364,127.41,104.31,758.07,154.38,278.92,188.59,80.86,333.44,527.29,707.961,704.62,343.47,245.84,909.57,611.88,,p
103,740.49,375.33,985.45,621.01,590.43,837.41,347.64,406.42,108.02,967.22,755.92,478.44,427.12,136.74,179.32,283.93,750.16,527.92,,n
104,121.49,296.99,661.69,791.34,427.48,371.94,845.74,230.62,696.25,267.56,970.17,100.13,343.23,37.87,622.25,32.19,159.18,507.76,,p
105,965.19,371.131,865.91,635.51,980.737,676.71,508.72,211.22,819.15,469.49,4.18,987.14,227.15,766.64,67.55,46.82,478.24,448.99,,p
106,703.25,321.79,342.11,336.27,372.14,195.72,524.31,880.15,662.79,444.93,566.42,611.58,554.88,908.18,314.89,219.12,890.63,216.16,,p
107,73.37,233.34,124.99,211.92,670.58,660.68,854.13,916.24,627.26,616.84,903.84,911.86,805.57,637.89,471.07,283.71,436.32,584.35,,p
108,939.45,410.162,180.43,125.24,714.97,780.56,736.79,665.45,286.24,245.19,617.36,791.85,870.883,558.92,774.51,666.93,499.34,82.15,,n
109,368.52,336.59,975.16,630.39,422.41,658.69,868.34,121.02,977.62,330.02,704.81,645.38,156.21,813.37,792.89,826.035,473.56,359.93,,p
110,4.15,205.14,90.06,186.53,631.76,559.62,894.09,890.43,996.83,833.18,29.37,731.21,80.32,370.97,182.89,993.67,809.01,610.91,,p
111,837.245,356.994,896.681,805.43,14.99,937.36,505.73,374.73,570.12,450.31,877.16,995.31,312.65,354.23,870.67,60.96,187.01,118.76,,p
112,250.17,749.08,962.65,105.14,552.49,811.16,161.88,121.05,250.84,806.32,886.97,797.17,190.36,507.96,664.11,776.36,329.19,364.98,,n
113,871.32,847.81,887.02,310.44,471.74,223.43,381.64,66.36,774.49,98.27,890.56,316.39,248.93,490.51,446.79,770.81,286.57,41.13,,p
114,619.951,144.619,403.65,907.39,251.442,252.98,718.26,719.84,780.578,239.14,221.12,112.35,956.725,639.41,651.26,456.89,741.19,426.48,,p
115,616.96,491.62,563.34,467.02,355.31,307.28,377.15,63.12,543.95,201.83,82.23,903.19,227.65,232.26,115.96,768.37,963.62,858.19,,p
116,324.68,877.15,384.85,70.35,629.91,231.58,641.71,786.78,700.84,878.24,437.93,111.04,795.82,540.27,31.92,953.705,1.48,314.9,,p
117,841.44,25.02,423.41,794.71,976.799,938.95,659.84,850.49,547.21,468.85,670.83,522.87,680.52,821.18,575.16,263.27,408.04,868.28,,n
118,841.44,25.02,423.41,794.71,976.799,938.95,659.84,850.49,547.21,468.85,670.83,522.87,680.52,821.18,575.16,263.27,408.04,868.28,,n
119,59.83,144.76,694.73,619.12,607.21,500.29,909.16,205.43,596.02,16.55,809.49,996.93,927.31,973.18,619.37,360.96,862.25,439.09,,p
120,82.47,711.47,90.67,258.06,977.883,44.78,785.64,955.439,930.38,988.02,937.46,33.94,329.64,475.35,371.08,737.762,222.24,490.99,,p
121,82.72,128.74,264.89,728.82,708.28,558.68,996.72,755.44,54.38,735.03,326.36,27.39,256.71,795.78,616.15,326.17,943.82,825.89,,p
122,82.72,128.74,264.89,728.82,708.28,558.68,996.72,755.44,54.38,735.03,326.36,27.39,256.71,795.78,616.15,326.17,943.82,825.89,,p
123,917.57,681.97,509.05,134.85,728.87,70.51,302.21,235.29,532.31,373.11,749.57,400.11,803.31,950.87,841.56,494.83,561.4,,,p
124,150.14,864.22,110.38,67.86,567.65,897.81,682.81,293.17,731.74,586.89,386.47,579.56,734.72,860.51,812.99,683.23,748.94,301.69,,p
125,82.72,128.74,264.89,728.82,708.28,558.68,996.72,755.44,54.38,735.03,326.36,27.39,256.71,795.78,616.15,326.17,943.82,825.89,,p
126,289.58,143.62,74.25,733.18,140.39,298.59,806.35,220.13,5.97,377.68,559.72,742.59,517.29,679.74,646.98,238.62,162.71,770.75,,p
127,127.93,531.49,30.83,722.28,570.93,338.38,500.08,550.91,345.21,546.92,583.92,263.99,45.25,749.95,752.46,357.42,299.59,697.44,,p
128,515.33,912.69,116.73,186.15,303.98,417.28,628.96,840.12,354.15,949.29,320.73,713.37,953.88,243.57,421.52,904.79,649.97,336.91,,p
129,296.32,230.96,744.97,18.12,193.88,837.42,864.25,931.36,956.39,15.78,945.79,411.14,695.59,910.19,624.19,495.75,178.86,225.66,,p
130,350.79,212.86,772.09,928.81,355.35,142.67,633.61,7.18,98.02,216.24,990.61,16.81,738.11,232.81,490.98,592.56,815.51,354.1,,p
131,155.46,6.92,194.74,231.19,227.44,50.39,110.14,481.99,957.97,56.04,436.51,795.51,560.42,602.03,898.64,366.94,382.46,129.55,,p
132,491.37,774.11,337.61,796.57,372.46,406.14,500.22,396.71,768.35,128.72,338.49,175.06,112.89,765.33,623.32,391.52,152.53,230.35,,n
133,107.62,994.26,680.09,97.19,725.15,262.21,71.44,279.99,10.18,227.46,545.65,604.23,492.88,82.31,16.37,493.66,95.45,19.1,,n
134,264.49,572.33,806.81,927.26,404.34,793.88,509.48,235.58,825.71,182.51,58.11,863.41,738.21,803.21,308.61,804.31,316.81,24.1,,n
135,859.57,372.61,775.77,597.17,23.89,479.78,911.64,206.09,357.98,928.15,386.79,448.13,637.45,590.65,64.77,5.22,996.43,168.47,,p
136,834.43,687.564,868.17,209.51,717.48,499.96,295.98,44.42,889.48,708.69,856.86,870.58,743.32,585.02,901.72,218.23,470.62,157.86,,p
137,592.85,691.56,427.01,396.42,424.78,958.13,587.66,780.68,765.72,875.01,142.62,412.16,706.51,186.27,761.45,686.66,622.39,25.39,,p
138,367.91,665.17,343.32,872.32,972.35,674.34,574.06,699.75,64.95,111.71,193.78,962.58,629.55,208.64,535.56,440.25,202.26,56.66,,n
139,599.79,135.67,988.12,664.61,857.04,403.89,236.61,29.14,540.58,836.42,988.47,40.54,569.94,746.35,105.11,421.33,808.38,868.63,,p
140,25.64,859.81,264.56,908.12,163.25,863.53,382.38,98.51,620.65,860.94,310.44,539.09,378.95,324.62,190.93,417.43,981.91,843.64,,p
141,58.105,14.498,41.994,38.524,26.799,48.147,37.828,49.462,205.086,552.214,155.24,703.818,109.774,167.263,277.996,69.97,114.565,207.563,,p
142,10.226,60.004,38.472,998.684,40.151,511.728,749.374,428.606,176.103,121.386,43.38,13.388,75.372,39.63,238.23,22.349,333.423,449.814,,n
143,516.587,361.888,429.891,195.193,466.868,267.102,92.482,202.512,134.217,123.679,317.45,39.827,203.931,438.668,255.955,237.598,296.328,173.434,,n
144,180.754,122.34,323.888,198.316,37.125,117.215,167.001,71.629,107.047,92.492,97.349,47.748,353.066,304.895,94.356,32.384,92.232,41.327,,p
145,221.883,168.996,428.979,181.679,157.933,497.829,439.523,121.852,780.339,572.088,600.487,456.398,894.607,413.944,683.542,878.198,620.696,93.55,,p
146,220.251,33.326,115.048,601.634,59.934,548.008,527.485,178.843,477.825,782.989,389.13,333.786,480.183,884.468,399.527,147.63,637.954,992.137,,p
147,145.463,416.87,297.615,156.479,17.434,96.914,141.579,85.769,74.601,60.361,113.338,71.225,320.265,264.235,97.312,35.171,82.071,22.758,,n
148,45.652,28.581,89.903,114.331,60.8,27.79,726.374,120.92,225.82,496.85,561.338,99.254,111.133,144.897,227.739,270.732,267.265,370.16,,p
149,125.116,69.748,37.568,362.715,20.673,35.53,146.292,562.445,740.218,220.498,454.045,40.835,194.837,122.12,204.451,472.085,280.707,356.227,,p
150,281.111,225.599,270.331,231.349,295.753,460.14,687.569,317.57,787.434,593.055,75.45,641.559,421.585,485.549,555.78,477.887,877.368,550.63,,p
151,22.637,26.139,20.072,87.744,12.526,201.966,50.192,91.628,238.351,43.736,506.01,15.034,110.038,100.72,411.126,456.81,113.458,78.206,,p
152,752.099,226.475,763.497,79.733,661.268,202.961,103.037,489.953,87.458,97.61,185.731,56.593,159.892,123.728,263.564,76.329,149.521,56.22,,n
153,784.99,689.14,384.68,927.57,237.22,439.31,462.24,653.89,63.42,64.79,19.21,668.88,693.54,247.97,201.19,629.73,61.94,706.51,,n
154,819.187,92.195,194.739,589.228,440.071,88.797,402.215,58.747,38.091,161.552,139.27,12.227,82.539,123.679,43.447,45.658,718.204,311.706,,n
155,87.245,76.719,12.081,11.743,12.219,71.469,10.043,14.13,599.85,57.678,59.603,710.392,19.918,79.093,635.096,27.699,205.525,162.446,,p
156,151.876,113.828,455.745,180.091,199.744,426.752,543.237,427.643,38.12,699.359,645.292,952.703,265.796,400.143,948.525,135.74,418.483,539.244,,p
157,17.303,30.022,31.362,39.396,103.247,153.283,191.138,19.011,146.569,576.836,111.493,565.715,11.832,466.409,369.567,699.67,87.636,237.73,,p
158,14.593,81.252,38.816,58.705,85.018,18.98,35.138,23.693,216.869,476.052,139.402,38.39,43.334,83.172,404.073,721.17,230.312,462.532,,p
159,136.46,516.268,636.306,95.417,627.018,175.92,224.903,88.73,92.32,69.543,180.203,32.571,151.285,126.428,89.959,58.916,86.214,106.465,,n
160,571.38,59.19,479.87,350.283,87.257,96.6,150.342,96.362,200.556,188.497,275.412,45.197,423.991,396.311,103.234,69.781,240.945,104.411,,n
161,31.208,42.254,66.376,76.752,39.097,57.949,463.349,605.812,398.813,59.072,458.983,280.927,151.175,157.184,37.555,261.453,244.648,48.571,,p
162,365.74,575.539,310.53,294.033,155.127,108.932,128.145,105.431,208.033,251.148,347.47,62.221,555.717,261.437,146.528,73.536,209.805,111.188,,n
163,12.357,76.768,10.205,80.559,17.44,573.069,139.889,177.284,66.752,76.501,114.605,594.714,31.494,109.591,39.259,219.669,38.727,52.211,,p
164,534.391,59.61,227.76,144.652,170.299,204.017,519.926,117.913,107.361,80.726,46.972,12.306,75.621,108.389,126.446,12.858,96.401,318.976,,n
165,44.318,16.289,37.284,39.075,21.168,35.802,19.953,78.154,325.995,320.525,313.479,236.348,157.74,181.35,218.358,852.225,162.697,427.188,,p
166,156.663,740.639,239.434,212.265,54.584,95.729,117.171,23.407,46.855,69.476,44.019,49.281,143.822,184.322,109.413,34.929,74.135,25.922,,n
167,14.956,27.296,36.762,18.644,10.672,10.367,102.43,26.949,143.586,41.352,525.074,612.962,147.276,166.392,211.197,139.567,193.577,78.204,,p
168,67.497,41.139,71.438,35.126,28.561,116.26,417.889,181.412,301.61,146.874,283.08,869.915,82.053,80.944,73.018,657.536,185.117,19.003,,p
169,47.93,38.484,47.367,106.857,31.467,300.986,119.493,308.047,340.706,185.552,414.478,134.361,69.971,89.015,611.313,780.663,91.716,315.396,,p
170,860.866,586.414,547.541,227.742,392.082,130.662,112.228,166.869,240.164,132.187,272.44,143.879,526.515,275.972,102.275,88.791,414.18,277.764,,n
171,67.929,53.624,89.784,94.825,70.189,168.192,102.569,117.133,243.036,340.152,150.03,259.908,197.83,230.86,143.216,976.457,214.011,217.698,,p
172,34.37,76.416,133.855,54.745,46.676,140.574,254.698,110.107,54.364,172.353,234.291,420.102,96.024,270.16,133.412,210.656,126.518,127.492,,p
173,222.105,731.019,302.528,189.677,16.663,24.901,68.32,28.013,62.408,88.285,37.629,24.982,210.687,150.612,64.513,26.546,95.227,20.419,,n
174,429.98,327.863,347.17,278.916,244.583,866.043,618.253,356.546,639.683,581.455,723.449,902.096,394.866,681.221,556.987,715.691,405.863,571.697,,p
175,330.251,62.12,196.771,14.225,748.51,18.363,14.666,16.241,63.094,10.263,16.712,64.679,24.932,69.316,39.116,13.731,62.457,91.945,,n
176,156.68,862.423,345.618,240.419,21.798,88.526,123.247,36.811,114.421,95.231,67.943,59.577,274.583,273.58,78.093,19.918,91.039,25.852,,n
177,25.113,18.236,50.337,92.116,32.413,108.522,620.972,224.186,138.965,235.434,352.111,655.844,31.463,93.064,287.756,402.232,105.926,47.733,,p
178,68.269,49.188,50.107,49.237,64.592,172.068,207.267,197.466,200.346,258.739,252.569,327.301,136.154,146.901,899.628,150.901,331.144,51.086,,p
179,287.133,415.537,538.249,84.54,264.658,772.657,194.894,104.808,34.461,79.415,36.83,28.903,214.13,47.715,44.482,27.053,92.303,17.791,,p
180,47.636,12.349,41.12,28.095,17.042,129.456,552.531,222.603,107.949,299.292,12.789,267.992,95.057,242.644,527.074,17.4,168.41,16.477,,p
181,191.789,168.066,262.455,467.005,40.875,321.003,80.967,59.288,173.338,63.707,32.715,45.833,234.812,75.365,56.588,108.161,345.929,43.552,,n
